1.2766378986148389e-08
8.11917944002535e-09
7.296816537626129e-11
5.799129211531315e-09
2.102598746397408e-09
6.036394523149452e-08
1.042097855332598e-08
1.1864655335979682e-08
2.2840560304183307e-10
9.538299560656022e-08
2.6623100465894632e-08
3.4811889995025147e-09
8.08143734857614e-09
2.4346305778990884e-07
1.0721923428928659e-08
1.833106495866735e-08
8.155259275119975e-08
2.417058429026105e-08
4.858845516228907e-10
2.8652930703966614e-08
1.075304076307778e-07
6.986545276419885e-10
4.831537213373053e-10
2.130176057090518e-08
4.86529960438252e-08
1.1347353095492307e-07
9.112294321697624e-09
1.9255242992916694e-07
2.283839583651736e-10
3.528295422101063e-08
6.92221657322773e-10
2.4752737588949372e-09
9.628668918359404e-10
6.297127247908628e-09
3.7275446478970574e-08
4.879266283628977e-08
4.4049758551951226e-10
1.8095390323664812e-09
1.1895826630375811e-08
4.7445351388674966e-08
3.494762447192371e-09
4.59958209226623e-09
5.787161514074384e-08
4.862324891791449e-08
3.5418011079846812e-09
2.353791155888598e-10
9.369169250691626e-10
3.30697344244088e-08
1.060338951208493e-07
3.315686918513489e-08
5.46234732812417e-08
1.012108355199363e-07
2.1192702421962e-07
4.4659025723959445e-08
1.1077690721687536e-08
5.449048440435468e-08
2.860488749464784e-08
9.474889904206886e-08
1.891410116601289e-08
2.4085585087398714e-09
5.320882128754411e-09
1.6907617838293938e-08
3.41358570819089e-08
8.185368303450425e-10
8.104054854707803e-08
5.80741666758636e-08
2.7346313566895176e-08
6.664269141410826e-09
8.271474547117242e-09
1.02709326466238e-07
5.279001530311444e-09
1.630202377801687e-08
9.497520054173531e-08
8.983512288139164e-08
8.894117423334748e-08
1.3087530390560553e-08
4.859823343798945e-08
2.88066566593122e-08
1.5383706135762004e-08
5.8471208596600425e-09
1.7096703534800945e-08
3.1808996584819336e-08
5.2609907529066936e-08
3.7206512287037106e-08
4.870594607448809e-08
2.877833827655124e-07
2.306599370180893e-08
3.26784959504263e-09
5.618236683426133e-09
2.626913625993674e-09
7.851436306061398e-09
8.503464626314775e-08
7.458274095912633e-14
1.4675630552254859e-08
1.267826558046832e-09
2.7520876966176703e-08
1.5697091345699888e-07
7.061983591666243e-08
