0.001260579,-0.029966527,-0.104233605
0.001181849,0.044334445,-0.080613097
0.0013693,-0.001030463,-0.096735031
0.001350555,-0.113891607,-0.090361243
0.001208092,-0.140499439,-0.064116234
0.001245583,-0.027578308,-0.090736172
0.001144359,0.082088547,-0.101609104
0.001238084,0.047142571,-0.09973446
0.001290571,-0.056514371,-0.103108819
0.00110312,-0.083845791,-0.097859817
0.001121865,-0.050088301,-0.093360672
0.001219339,-0.03112127,-0.094485459
0.001238084,-0.022055786,-0.096735031
0.001170602,-0.009934733,-0.082112811
0.001196845,-0.010095947,-0.091486029
0.001290571,-0.000839256,-0.104608533
0.001151857,0.006599089,-0.090736172
0.001185598,0.005976728,-0.088486599
0.001189347,-0.003819843,-0.088486599
0.001039387,-0.022404459,-0.094485459
0.001283073,-0.013132771,-0.078363524
0.001211841,0.002358783,-0.078738453
0.001043136,0.015424626,-0.096735031
0.00114061,0.00115905,-0.080613097
0.001185598,-0.017211864,-0.092985744
0.00121559,-0.01143065,-0.086237027
0.001121865,-0.028823031,-0.092985744
0.00121559,0.00799003,-0.109857535
0.001095622,0.006921518,-0.081362954
0.0011781,-0.035522791,-0.092235886
0.001298069,-0.028571837,-0.088486599
0.001013144,0.006741558,-0.085862099
0.001223088,0.117057018,-0.092235886
0.001125614,-0.004603419,-0.088486599
0.001005646,-0.17146755,-0.10835782
0.001159355,-0.009244886,-0.095610245
0.001151857,0.050872991,-0.096360102
0.001151857,-0.064826272,-0.09411053
0.001009395,-0.071233597,-0.07686381
0.001133112,0.005230644,-0.095610245
0.001129363,0.018618916,-0.094485459
0.001189347,-0.020173705,-0.083987455
0.001264328,0.016823065,-0.088861528
0.001148108,0.045815366,-0.100484318
0.001226837,-0.009346114,-0.092985744
0.00106563,-0.043036119,-0.086237027
0.00114061,-0.019510103,-0.093735601
0.001226837,-0.010377134,-0.078363524
0.001046885,-0.016998161,-0.086237027
0.001118116,0.008623639,-0.091860958
0.001174351,0.024062705,-0.091486029
0.001144359,0.01100061,-0.093360672
0.001133112,-0.003737361,-0.081362954
0.0011781,-0.011269436,-0.103483747
0.001249332,-0.008071397,-0.098234746
0.001148108,-0.0013154,-0.082862669
0.001031889,0.001398996,-0.091486029
0.001073128,-0.011344419,-0.085862099
0.001163104,-0.015108582,-0.094485459
0.001148108,0.004263359,-0.096735031
0.00110312,0.02035103,-0.086611956
0.001159355,0.025584866,-0.086986885
0.001129363,0.036813618,-0.09710996
0.001166853,0.030545013,-0.104608533
0.001144359,0.019155046,-0.093360672
0.000960658,0.002771191,-0.088486599
0.001043136,-0.001304153,-0.099359532
0.001046885,0.057737714,-0.100484318
0.000945662,0.002692458,-0.089986314
0.001054383,-0.079766699,-0.091486029
0.00110312,0.028153045,-0.095610245
0.001035638,0.095319354,-0.084362384
0.000998148,-0.009286127,-0.086986885
0.001091873,-0.066160975,-0.096360102
0.001095622,0.028273018,-0.087361813
0.001043136,0.066810695,-0.096360102
0.001114367,0.007832565,-0.094485459
0.001054383,-0.010737054,-0.077613667
0.001129363,0.017126748,-0.079863239
0.001211841,0.039576754,-0.072739594
0.001001897,0.014022438,-0.092235886
0.000971905,0.016995527,-0.099359532
0.001031889,0.041016433,-0.084737312
0.001084375,0.011574233,-0.091860958
0.001095622,-0.020597361,-0.084737312
0.001013144,0.006306654,-0.089236457
0.000975654,0.044072004,-0.097484888
0.000934415,-0.001926514,-0.094860387
0.000908172,-0.031777374,-0.091486029
0.000934415,0.002894913,-0.085112241
0.001226837,0.024482611,-0.087361813
0.001260579,0.016466894,-0.085862099
0.001039387,-0.014313759,-0.076113952
0.00106563,-0.02806195,-0.08548717
0.000911921,-0.013552678,-0.098609674
0.001001897,0.023496581,-0.088861528
0.000949411,0.045297981,-0.083987455
0.000750713,0.037537207,-0.09710996
0.001058132,0.019241277,-0.091860958
0.001144359,0.011581731,-0.083987455
0.001204343,0.002250057,-0.106483177
0.001046885,-0.00032562,-0.093360672
0.000930666,-0.003917321,-0.085862099
0.001125614,-0.090811742,-0.10573332
0.000919419,-0.052738961,-0.079113382
0.000960658,0.136481447,-0.065990877
0.000881929,0.118357979,-0.067115663
0.000904423,-0.027402097,-0.071239879
0.001129363,-0.051557974,-0.099359532
0.000941913,0.010033325,-0.087736742
0.000923168,0.100976845,-0.086611956
0.000983152,0.113112895,-0.110232464
0.001118116,0.010157048,-0.085112241
0.00099065,-0.072976959,-0.072739594
0.000874431,-0.055828274,-0.088861528
0.001009395,0.023200396,-0.112482036
